Type	Size	Time
P	8903	4132063
C	8597	135
P	9317	13166489
P	4768	202
C	9337	141598237
C	6427	120
C	6810	54
P	6875	141302127
P	856	95
P	1785	96
P	7319	140267656
P	809	88
C	7508	4099257
C	5063	4102991
P	9419	27322255
P	6528	26449165
C	9264	12630120
C	9409	334009601
P	9987	131283552
P	9179	132
C	9777	12415934
C	5151	99
P	9613	129482416
C	5635	12274771
C	8426	246086064
P	9923	3750887
C	7794	3739693
C	2276	3725913
P	8728	128312361
P	5887	24742299
C	8675	244499145
C	5082	11959472
P	6316	244167517
P	7493	3494763
C	5647	3455822
C	6848	144
P	8921	11799373
P	6254	107466947
C	9356	242894982
P	8364	106041493
C	9642	22943355
P	8034	226368748
P	1690	125
P	3178	226344491
C	8905	11534266
C	6216	461594964
P	6171	11460975
P	6419	321231619
C	8528	211305207
C	3483	108
C	5274	318310474
P	3300	9513663
P	9289	4542494
C	9988	3397678
P	8446	96644101
P	6766	21519060
C	9634	11120384
C	8166	11088109
P	8386	94774915
C	6013	3314171
P	9433	187445546
P	748	153
C	1137	3238167
C	882	10873334
C	4084	78016905
C	3458	192
P	7481	3227189
P	7970	186868548
C	9174	186870368
C	7442	95
P	6946	3217838
P	9642	10781123
P	673	125
C	8072	18857999
C	4340	3135679
C	3545	10436603
C	2075	10441655
P	9540	10411049
P	3870	113
C	8882	10293234
C	9048	10289034
P	5986	49
P	9978	184767747
P	2036	125
P	2844	68
C	8905	9939464
C	8824	2956077
P	7841	2957413
P	710	47
C	6438	2943148
P	1090	179
P	8775	184166141
C	9851	2945930
P	1005	1457
P	9150	2933949
C	6312	292298377
P	8163	2906365
P	4134	88
C	4753	2921445
C	9982	33564592
C	991	125
P	9986	2913657
C	3547	7939553
C	8012	16632638
P	2684	2896384
P	6315	2896888
P	4313	163900873
P	5101	289458016
C	8812	162955498
C	4265	16507961
C	5670	140
C	208	99
P	9958	16397731
P	5366	2837443
P	4381	109
C	9607	153905178
C	3965	102
C	6382	2811104
P	3878	2766241
P	6980	2724621
P	7816	7165566
C	8135	17776242
C	7429	16679346
P	8264	2795776
C	8406	2837490
P	8375	6985098
P	7366	6972651
C	5961	2870653
C	7686	768
P	5537	2929629
P	1613	63
C	9151	7000853
P	7403	140253667
P	7883	29410584
C	9766	266668882
C	5569	226
P	5723	3030634
P	9944	257424784
C	5194	2981090
C	7616	6750567
C	5504	2977721
P	6339	2946471
P	9064	15055892
C	2072	2945439
C	1475	211
C	3402	56
C	5035	14911847
C	45	159
P	7023	2904547
P	5196	128616718
C	8632	14795240
C	7239	114172496
P	6025	2858714
P	8312	110321135
P	1635	176
C	9841	104256519
P	6656	14419839
P	4705	2893398
C	7928	103316491
C	9371	111
P	3453	2919227
P	4316	2989504
P	8907	324086498
C	9543	324032687
C	7166	207744390
P	2931	2987945
P	2983	146
P	7453	52
C	6399	6390319
C	6718	14219236
P	6901	2997948
P	6505	24374794
P	4732	317435681
C	8782	192583041
C	5101	129
P	9343	23168009
C	7911	6285742
C	3514	3066725
P	7134	6302225
P	6858	3076227
C	9652	302697850
C	3790	94
C	2488	3100399
P	2113	3094276
P	6784	6318699
P	1461	3101072
P	5722	56767630
C	9995	21933845
C	5941	3153375
P	7531	6086740
P	9730	167
P	1308	105
C	9117	3096943
C	8742	187440403
C	612	108
P	8617	6024350
P	250	127
C	7010	295772437
P	9024	20277471
P	6079	87
P	333	56
C	9859	3062080
C	8293	5972186
P	7654	38080061
P	3699	5980705
P	5313	37978051
C	7376	11138030
C	7792	3059704
P	9918	292741414
P	3661	73
C	9722	5972317
P	5194	3025873
P	4435	292423839
P	1943	65
C	8257	35492121
C	6129	165343685
P	3709	3116178
P	1887	119
P	5240	2989288
P	5657	10408571
C	5509	3026863
C	3187	240
C	8693	156664107
C	680	124
C	8201	95
P	9213	3015673
P	3496	3029850
P	8367	19118445
P	2777	19185668
P	2282	5857819
C	5020	20924061
C	9122	5839659
C	191	90
P	7453	32857574
C	5315	9921218
C	566	133
P	4560	2759702
P	8913	2764399
C	4634	2761210
C	6026	5728740
C	8682	5742490
P	1508	2752950
P	9934	135716632
P	7356	135073626
C	2625	2747853
C	9534	31046083
C	6110	394
P	5988	2748143
P	368	128
P	8745	133895565
P	1542	132
P	811	67
C	9854	14942232
C	4706	2754103
P	6167	2739492
P	8818	127568359
C	8435	249695826
C	9285	9188246
P	8345	249192095
P	9269	17334343
C	9557	235832211
C	8069	5831059
P	9713	2925529
P	3697	262
C	9905	5832194
C	753	2958830
P	9118	2846552
C	9517	205430754
C	2382	2929280
P	8364	2844035
P	9633	17017306
C	5842	5814151
C	262	68
C	5174	52
C	6028	2801737
P	7825	16738759
P	8736	5847998
C	9265	192976400
C	8532	16732099
P	9685	2758922
P	4432	128
P	7978	101
C	9470	2715354
P	3913	2694282
C	7147	2776873
C	1949	87
C	7662	24474345
P	8645	22854555
P	9562	2660899
C	3102	2646591
C	8127	22339392
C	6579	22351821
P	6567	169289595
P	2333	175
P	6533	46
P	68	174
C	6397	37915148
C	4020	2658595
C	4800	13272822
P	9144	2661520
P	8926	13134903
C	2620	2641198
C	8555	12904309
C	7136	329
P	8352	36466546
P	7695	2589037
C	5008	12706733
C	8838	36053994
P	9705	149275818
P	7206	375
P	16	42
C	8169	12692307
C	5264	177
C	527	65
P	669	2893974
C	5811	34798710
P	9625	2932851
P	2692	918
P	4635	3078301
C	8716	12505861
C	392	327
C	8588	12666659
P	6940	3248271
P	5788	3329510
P	645	286
C	4081	3391546
P	8539	6143622
P	1751	3371173
C	1598	6204776
C	9690	119056413
C	5993	102
P	6271	6233921
P	846	266
P	5609	251648131
C	7479	109591517
C	2899	442
P	7753	3246942
C	7653	3262599
P	8192	3233345
C	3897	9077096
C	3216	102
C	1183	50
C	3512	3167339
P	6599	12384011
P	6668	12388324
P	2725	218
C	9866	19868424
P	7622	12071461
P	5013	90
C	9203	8934277
C	9614	47251823
P	8433	190599218
P	5055	77
P	684	115
P	4611	11671863
C	9438	8706681
C	5987	41857573
P	8021	427436193
P	268	175
P	4236	11488044
C	2192	2762229
C	5710	2635978
C	7668	279354962
P	7270	2494180
P	9958	5229585
C	6433	5213348
C	9113	23940381
P	9222	5104836
P	3538	1986562
C	9618	139533040
P	5056	1507405
P	4833	145
P	1803	93
P	6650	1533118
P	629	175
C	8944	1265603
P	7493	154
C	5455	251
C	6180	32978825
C	3177	111
C	5151	4444125
C	1340	7238082
P	8947	382482872
P	7318	13552914
C	9235	29956214
C	3174	100
P	5679	13116067
P	1201	103
P	3981	196103172
C	8154	195577905
C	8736	9883142
P	7882	26890524
P	6637	44224465
P	2318	964590
C	9145	176291600
C	7828	983018
P	9027	17001279
P	3113	122
P	7634	169009212
C	9592	39570644
C	8749	25159887
P	9907	258896902
P	7985	128
C	8522	2605301
P	7978	255590020
C	9235	801834
C	9537	2000552
P	9044	743667
P	9902	106424358
C	9425	718620
C	1075	107
C	1701	7481282
C	1563	7450176
C	5117	7430583
P	6939	190495833
P	9280	44827736
C	8086	1608335
C	5592	27792945
P	7811	1590710
P	177	626820
P	4378	104
P	4152	17300239
P	721	94
C	8390	606382
C	8089	154462644
C	2271	206
P	9897	259414982
P	4455	9187408
C	7166	111191471
C	5143	33969733
C	2012	119
P	9315	550368
P	7114	14853504
C	9564	48597210
C	7973	48066696
P	7818	2145999
P	5290	7807655
P	4219	516012
C	5954	14534572
C	8278	505275
P	8621	13465070
P	7981	17990200
C	7175	458716
C	3856	1070596
C	6688	25698220
P	9479	25063585
P	7922	23871119
C	9080	34397682
C	1701	106
C	3500	432957
C	3484	439075
P	6098	433011
P	9842	993576
C	9161	965526
C	7041	47086939
C	1012	426367
C	233	225
P	9778	44672235
P	4714	424745
P	3739	160
C	7828	14341594
C	32	120
C	9636	27621462
P	7213	888302
P	7602	170530038
C	9328	404504
C	5794	2325117
P	9583	852917
P	9643	24355305
P	6947	98
C	8279	390977
C	7456	9438844
C	6332	399820
C	3968	15847372
P	6646	419301
P	7799	323444934
P	1297	103
C	9931	861028
C	2232	1381853
C	3007	451997
P	9555	377854
P	4346	131
P	3194	65
C	5725	794606
C	2082	387706
C	9095	103
P	9789	1838672
P	2857	382435
C	5481	1796318
C	6906	783409
P	8752	776442
P	6818	349318
C	8605	337492
C	8709	30391058
P	9452	19158432
P	6018	3228715
P	1741	218
C	8669	40913167
C	6833	280942301
P	5842	359624
C	5778	111639109
P	4913	398629
P	3541	331358
P	6948	34172585
C	1467	315482
C	9082	22996588
C	2931	327049
C	3492	705675
P	9209	166940011
P	9239	43709064
C	4946	321888
C	2896	72
C	8719	698400
P	4595	24534956
P	6564	409384
P	4992	32252142
C	9355	1115279
C	8885	13049836
P	6797	458979
P	4927	854611
P	6998	292078845
C	5543	968339
C	9835	350710904
C	1021	139
P	9303	201287184
P	7179	373
C	9189	51107959
C	8485	90
P	4755	20268531
P	6046	99
P	1693	402747
P	5476	111
C	9928	390062
C	7035	155529998
C	1611	106
P	8756	973105
P	8700	25252650
C	9605	32020785
C	8141	53
P	7322	357230972
P	6318	20629206
P	5068	274
C	6731	28539110
C	2019	342581
C	8742	57
P	5375	328807
P	4069	327924
P	5471	4569302
C	8668	2834768
C	3890	79
P	7861	479272676
P	6647	335502
C	9715	1041077
C	7963	37359172
P	6080	1577747
P	9614	33787064
P	8372	111
C	9476	31757163
C	5624	89
C	828	77
C	8504	33031606
P	9900	263467
P	2197	605605
P	2907	91
P	574	49
C	9811	42424500
C	3793	2355662
P	6924	45452703
P	5067	30427244
P	1621	98
P	1858	98
C	9674	497454
C	4884	106
C	2842	489256
P	5563	21695305
P	4432	30647880
P	7905	8724557
C	8844	3539013
C	9394	6891856
P	9639	45242114
P	8450	167349689
C	9397	94160
C	4240	5800854
P	9207	11574567
P	2041	142564
C	9312	27405936
C	3121	48
P	7384	134529
P	5229	146
C	8301	877091
C	4770	7680232
P	8390	820550
C	7038	50199
P	6231	83
C	8476	4319337

