Type	Size	Time
P	998	12155174
P	11	116
C	753	12137180
C	517	12138881
P	622	115544769
P	895	112
C	91	167
C	283	12196278
C	319	56
P	967	12208244
C	297	66
C	980	651271203
C	466	111
P	712	345342836
P	718	12209022
P	20	97
C	838	12204903
C	769	112221885
P	549	12203327
P	685	12176493
C	964	109296017
P	578	109237663
P	756	12085525
P	189	12057726
C	847	12057089
C	875	109053082
P	678	338376819
P	995	108874051
C	112	12035642
C	483	151
C	96	108791302
C	189	108784968
P	901	108634339
C	664	12064494
C	861	12051718
P	654	12046093
P	295	108508198
P	454	338105516
P	92	122
P	113	97
C	957	108305488
C	706	108296537
C	302	12019964
P	126	12006909
P	859	338008821
P	882	138
C	884	108006991
C	153	12020097
C	640	107868210
C	522	337762678
P	864	132
P	740	11810236
P	571	11801658
C	1	142
C	877	11769366
C	906	107572806
P	21	11657928
P	830	121
P	840	73
C	515	337300531
C	998	114
P	924	11616273
C	2	134
C	525	73
C	547	11617367
P	979	98488283
P	867	114
C	42	11657773
C	969	98439878
C	317	123
C	384	11653773
C	109	99
P	586	434344945
P	911	11634943
C	926	11591266
C	337	99
P	182	11639501
P	345	64
P	427	65
P	626	96990988
C	226	11576631
C	376	96666732
C	94	84
C	859	42
C	261	11496770
P	233	11512776
P	700	94381941
P	50	122
C	792	85810960
P	685	336772843
P	882	50
C	132	164
C	379	80265024
C	819	96
P	575	80231968
C	702	11371325
P	862	336727103
P	178	119
P	99	98
C	635	80219515
P	985	80162134
P	99	105
C	682	79733356
C	706	83
P	969	335699976
P	718	106
C	487	41
C	253	11272475
C	306	105
C	899	55
P	18	49
P	619	105
C	904	76828585
P	782	11292664
C	64	11282327
C	664	66401476
P	689	11289314
P	107	118
C	416	11285791
C	99	102
P	741	543469080
P	12	166
P	856	62899782
C	827	11107414
C	185	98
C	675	11105481
P	859	11104845
P	720	11121379
C	663	11125271
C	966	335157089
C	31	98
P	946	57195196
P	766	427367146
C	803	427313797
P	959	11044706
C	586	11051508
P	726	97
C	755	11072320
C	780	46871364
C	314	107
C	314	61
P	700	11059323
P	912	46593279
P	141	81
C	415	11062174
C	441	64
P	872	11040116
C	448	37232192
C	657	326883229
C	68	87
C	237	76
P	889	32790933
P	450	120
P	82	131
C	970	32555403
C	601	427231683
C	144	99
P	568	32199919
P	520	10869221
P	711	113
C	761	10874826
C	934	30583488
P	679	10861120
P	916	424989674
C	281	323724277
C	728	10843433
C	505	105
P	686	323591715
P	522	29685625
C	37	10690871
C	693	10501896
C	425	10495059
P	779	417878396
P	209	120
C	751	28639836
C	405	10461908
P	602	10460242
P	446	10453337
P	588	59
C	729	10412579
C	847	63
P	995	417516806
P	708	118
C	749	10273505
C	614	10248660
P	855	10234956
P	467	110
C	997	311401498
C	860	27568055
C	205	108
C	683	41
P	881	27406848
P	615	120
P	1000	10173205
P	290	98
C	790	10149118
P	147	10165286
C	962	10164202
P	984	10173482
C	910	10161952
P	658	10120707
C	174	10107163
C	514	10108192
P	845	10022610
P	659	117
C	903	10027256
P	241	10029561
P	323	104
P	597	27041335
P	278	26984622
P	157	105
C	832	114
C	955	119
P	840	414337514
P	868	103
C	527	26835122
C	181	92
C	556	10037666
P	597	9938374
P	420	26526269
C	663	42
C	916	9948218
C	609	9950196
P	524	9933416
P	609	99
P	418	300004473
C	881	26458177
P	760	26368478
P	749	105
C	719	414121639
C	663	26323023
P	886	9948103
C	97	89
C	676	125
C	932	114
P	968	9886420
C	807	297648428
P	982	107
C	641	9881736
P	986	60
C	709	292600896
C	530	157
P	263	9881218
P	158	106
P	549	9898494
P	330	25546630
P	93	120
C	931	292035585
C	142	110
C	608	42
P	778	291431887
P	945	113
C	314	9860379
C	865	25200422
P	694	273569188
P	696	106
C	665	9814498
C	609	103
P	565	60
C	886	24995414
P	607	273254308
P	923	273165652
C	796	413403660
C	692	24936215
P	130	9686153
P	372	9699846
P	981	9684245
C	631	24665903
C	931	9649520
P	542	24651541
P	69	97
P	811	9632372
C	477	9596471
C	45	82
C	966	9586558
P	963	24480165
P	642	9571581
C	827	251766100
C	399	61
C	391	9551352
P	997	251751927
P	406	115
C	590	24422794
C	202	70
C	125	9484920
C	629	104
P	678	9373289
P	536	9375345
P	335	24158592
P	797	97
C	960	248459111
C	398	9310912
P	641	9261781
C	153	9285105
C	868	9251924
P	850	9248748
P	173	23721021
C	575	9234338
C	623	576335467
C	373	23718852
C	74	107
P	729	234693791
P	317	133
C	916	9096863
P	785	520996568
P	660	575961264
C	812	8995635
C	313	88
C	424	8988610
P	923	233636302
P	633	8887779
P	302	128
C	832	232688111
C	386	8878728
C	604	22143602
P	943	22116967
C	647	1177
P	764	115
C	972	393501196
C	408	393488358
P	536	8846129
C	597	21776896
P	248	153
C	112	21774138
P	970	98
P	106	146
C	455	8796759
P	663	8792531
C	819	152
P	939	227889837
P	639	8803068
P	524	8755772
C	686	8749015
C	70	8748248
C	739	95
C	336	107
C	936	226942546
P	959	226873129
P	678	112
P	851	60
P	464	8777839
C	294	8730464
C	809	701375444
C	354	8744506
C	367	98
C	946	21645271
C	353	126
P	522	119
P	639	21175394
P	742	21089964
C	987	390017649
C	417	20829896
C	767	93
P	952	8576854
P	647	20349517
P	17	95
P	921	62
C	707	20305235
P	831	20212022
C	910	8276935
C	993	8274263
P	983	191490210
P	537	99
C	907	8202401
C	845	484075040
C	838	8189255
P	751	484197591
P	967	106
P	456	8137213
P	434	42
P	363	77
C	589	7976294
C	994	19723450
P	681	377292253
P	978	19610922
C	254	107
C	219	90
C	753	7534682
C	704	7479374
P	642	19384788
C	492	7164525
P	833	173269883
P	58	103
C	561	6970575
C	463	19242843
P	860	19237077
P	660	6871277
C	714	373472468
C	883	19245185
C	785	82
P	852	19236359
P	708	173003019
P	929	19225251
C	217	6752946
C	826	170206412
C	392	114
C	241	19158699
P	576	6681878
P	106	128
P	325	77
C	757	168622681
C	76	105
P	757	168577939
P	609	6612148
C	854	18954088
P	202	6579277
P	341	151
P	72	139
P	705	168298980
C	53	105
C	528	6554150
C	113	95
C	328	6560982
C	670	169
P	833	6558370
C	790	18837734
P	840	365919579
P	404	65
P	110	6441191
C	38	6334634
C	653	99
C	668	6328820
C	170	6327506
P	435	6140626
P	867	18380510
P	136	112
P	320	151298128
C	202	6105035
C	325	91
C	714	6099817
C	469	140
P	522	354034752
P	730	128
P	236	73
C	916	18223829
P	859	18226050
C	817	455716826
C	826	6003147
P	433	6001854
P	841	89
P	47	75
P	450	148053190
C	173	6005798
C	890	196
C	756	6006883
P	868	5995503
P	131	114
P	738	6018472
C	620	6009752
C	555	46
P	870	18139458
C	918	5890527
C	455	352064425
P	793	18121010
P	987	5897427
C	167	5825250
C	740	131115847
C	822	17995382
P	997	449255020
P	815	351523683
P	61	68
C	967	5627588
C	906	615984769
P	857	5635331
P	993	350935495
C	925	5637955
C	266	5641563
C	245	123
P	797	17774743
P	638	108
C	632	17731564
C	676	5651181
C	39	78
C	358	42
P	403	5655064
P	906	344545477
P	284	5664981
C	449	17718339
C	196	115
C	821	5664105
C	350	123
P	340	5657709
P	32	95
P	902	5654084
P	316	101
C	981	5652504
C	328	113
P	755	17678224
P	0	98
P	767	17678788
C	977	5605537
P	866	17653976
P	243	121
C	334	17591304
C	294	121
C	984	5572049
C	230	98
P	958	5543645
P	896	109
C	834	5534110
C	917	43
P	671	5529460
P	983	113194903
C	188	5512634
C	994	113015150
P	949	105069180
C	899	5487538
C	66	105
P	761	103908279
P	48	108
C	591	342715981
C	585	5409959
C	310	51
P	738	5404723
P	482	17022550
C	916	5333692
P	898	5212255
P	236	148
P	72	100
C	831	16552272
P	308	16514270
P	924	101
C	679	5112364
C	808	16416190
C	127	5219737
P	952	16467669
C	930	16254235
P	246	5130754
P	906	5132180
C	740	16174835
C	112	5173561
C	66	68
P	881	55971578
C	169	5167515
C	950	16224401
P	355	5156651
P	839	107
P	243	16197253
C	941	16026352
C	362	37478461
P	974	5131241
P	528	5135193
C	654	5132907
P	778	5133176
P	40	98
P	536	15973204
C	731	16009712
C	628	151
C	906	5144457
P	533	15859713
P	464	223
P	548	34863882
C	951	34018128
C	743	88
P	630	5192155
P	925	33898871
P	123	149
C	880	5206016
C	245	57
P	956	5207021
C	908	422757907
C	702	59
P	945	33324313
P	195	65
P	655	320740291
C	391	5202298
C	519	91
C	944	5222291
P	869	15453722
P	239	133
P	474	5218415
P	58	47
C	76	5239520
C	986	5236204
C	252	74
P	860	5237907
P	10	82
C	736	5276591
P	755	5274126
C	848	79
P	782	15312947
P	469	5278736
C	286	5261695
C	221	85
P	603	5266276
P	11	71
C	809	5266960
C	656	5268902
P	648	15221873
P	128	103
P	851	15230817
C	811	31429940
C	395	106
P	656	5216361
P	547	30723867
C	890	15155347
C	990	15127601
P	14	5275239
P	230	141
P	888	67
C	998	30250638
P	254	5243705
P	580	98
P	807	41
C	999	14914092
C	725	418561724
P	417	5171632
P	870	102
P	321	29889682
C	558	5142247
C	687	29798336
C	460	5148586
P	979	538447526
P	507	5144484
C	825	5125010
C	173	90
P	898	29549752
P	18	109
C	998	409715494
C	413	14531067
P	727	5091691
P	88	99
C	27	5086788
C	579	98
P	721	5077483
P	816	14347954
C	908	14298481
C	583	5065776
P	840	4999710
C	875	13972091
P	243	104
P	222	4969048
P	922	78
P	54	67
C	955	398420571
C	19	118
P	812	4900762
P	414	4898448
C	814	13617112
C	238	67
C	787	231815187
P	721	4845576
C	639	4829827
P	633	13588601
P	910	4863096
C	627	4844827
C	681	396254511
C	138	117
C	223	13556392
P	810	25824628
P	843	25853358
C	542	212329660
C	748	93
C	375	4815388
P	990	25060411
P	644	24996814
P	167	97
C	369	489006562
C	602	4785398
C	600	196548747
C	126	107
C	131	101
P	713	24713638
P	764	488778502
P	247	161
C	800	4753551
P	661	381946195
P	123	108
P	231	65
C	947	4712051
C	979	24247342
P	951	11728913
P	451	96
C	281	4697313
C	981	23952831
C	483	4662849
P	464	4649110
P	732	91
P	338	69
P	526	88
C	900	374366363
C	351	4663347
C	404	4671018
P	716	173208645
P	991	23593904
P	118	4574431
C	448	4539482
C	846	4511530
P	396	4498015
P	113	95
P	664	99
P	39	4435660
C	949	4495924
C	730	4496283
P	755	467248820
P	886	4475775
C	926	22734202
C	498	10545744
P	757	358444850
P	359	4413965
C	208	4349762
C	548	22615397
C	709	566177141
P	821	152449211
P	964	4309608
C	898	358077430
C	600	4292586
P	867	4270334
P	453	101
C	540	10148236
C	786	10245492
C	245	109
P	579	151021117
P	154	130
P	44	98
P	892	84
P	250	4236222
C	485	4217427
C	207	122
C	518	9946828
C	496	4214031
P	885	4222091
P	764	4206590
C	852	4177008
C	613	4178318
C	330	125098087
P	596	4154528
P	819	9802615
C	868	4141877
P	720	21921304
C	922	348761850
P	660	4075635
P	262	21805726
C	707	451291837
C	646	96
P	414	4020344
P	392	118220733
P	233	59
P	724	42
P	43	4012026
C	595	3994722
C	941	347611773
P	735	21403649
P	912	3994569
C	298	3988130
C	959	447596290
P	549	3969891
P	584	21067994
C	600	346629667
C	486	9371051
C	586	74
P	805	3944991
P	928	3941893
C	629	20858377
C	915	104238406
P	967	345846751
C	63	89
P	894	142
P	530	3910934
C	725	132
P	384	20411761
P	384	89116347
P	768	70
C	655	3861835
C	844	344967176
C	334	110
C	713	20255313
P	129	9093382
P	164	49
P	854	8952690
C	961	66
P	120	117
C	561	107
C	579	20004571
C	832	120
P	568	79
P	595	3742943
P	710	65999205
C	390	3662260
P	818	3741377
C	781	3641886
C	312	64
P	485	3634263
C	831	8753124
C	951	3615038
P	1000	41347420
P	600	3550287
P	465	103
P	382	19541081
P	225	111
C	937	3581135
C	591	39045405
P	783	19291464
P	866	426722559
C	451	8695885
C	879	325271166
P	991	3445531
P	598	19097207
C	916	109
C	973	114
P	750	325199266
P	571	92
C	903	36792667
C	670	50
P	347	3419864
P	553	93
P	451	36344037
C	896	35694008
C	9	115
C	556	313536082
P	895	603870042
P	928	543984418
C	881	34453689
C	841	8260665
P	640	300814132
P	67	93
P	862	8234322
C	327	2933772
C	857	284401187
C	290	2942984
P	814	268602832
P	908	268574867
C	669	2936204
C	887	2937569
C	330	2947769
P	848	2940698
P	958	260962207
P	99	112
C	920	412494395
C	841	2919864
P	798	2902826
P	917	31807017
C	406	31526450
C	908	2879095
C	460	7888042
P	910	7821940
P	598	29738810
P	44	120
C	993	235865394
C	658	103
P	599	2852521
P	941	234953974
P	828	97
C	923	399179392
C	677	29151668
C	467	234482386
C	66	81
P	434	2832424
P	444	234450043
P	44	121
P	56	45
P	609	16461041
P	625	94
C	609	2848257
C	902	233015463
P	660	97
C	456	2862402
C	962	7690640
C	0	117
P	605	2838944
P	968	221237749
C	969	2837604
C	789	28360027
P	970	211399903
P	472	211390918
P	537	15944695
C	896	2827424
C	576	199401169
C	312	7640432
C	137	2885815
P	932	7633995
P	441	79
P	492	15732543
C	971	2885563
C	682	68
P	286	14314240
P	550	177939765
C	870	26629441
P	513	2855321
P	558	2837890
P	666	373279795
C	938	26063712
C	238	104
C	152	98
C	314	3112349
P	445	3493455
P	355	194
P	588	159339976
C	892	8074231
C	634	463951661
C	516	110
C	344	232
P	825	3643852
P	595	133
P	712	14254419
P	301	102
P	191	68
C	960	3737986
C	513	624788947
C	50	3741069
C	194	110
P	233	3739205
P	200	3740219
P	27	93
C	573	14034028
P	949	155213982
P	732	8013153
C	946	7981150
C	346	7973994
P	984	13735892
C	511	3698264
C	964	131218768
C	224	103
C	431	45
P	592	25777268
P	609	129173905
P	450	3723252
C	202	129
P	900	131167011
P	181	147
C	617	25782248
C	829	3758316
C	390	128830351
C	36	97
P	690	358826542
P	103	128
P	609	100
P	906	3759755
C	799	3776086
C	649	89
C	883	125680599
P	975	7852313
P	989	7850814
P	666	102
C	987	25501729
C	497	3772474
C	414	100
P	861	351684683
P	384	113
C	589	7767609
C	956	3775299
C	25	147
P	147	3838845
P	643	7822318
P	372	25171850
C	793	7861472
P	285	3866406
P	595	103
P	54	64
P	148	3848583
C	807	107440829
C	658	3837718
C	0	3839582
P	306	3829154
P	736	7561678
P	216	3817825
C	429	3769617
P	369	3761213
P	324	3755847
C	965	3713202
C	875	3710951
P	556	41590720
P	215	3714553
P	775	22965537
C	807	3674442
C	300	120
P	806	7051117
C	716	45
P	699	551334808
P	612	116
C	577	12186766
C	954	12168102
C	214	3660118
C	111	90
P	336	3635397
P	757	22146211
P	460	3644870
C	251	3639451
C	864	21797543
P	669	546826833
P	781	425841923
C	572	11777042
C	904	545431845
C	366	106
P	764	596247754
P	409	3575109
P	409	120
P	255	88
C	516	3564032
C	944	21298007
P	288	3551584
P	841	78
P	216	41
C	296	3571879
C	437	60
C	668	3572517
P	306	3562776
P	625	533043364
P	491	106
C	995	3558607
C	703	11506232
P	987	3537167
C	921	3521971
P	306	3378665
P	987	401584485
P	81	93
C	916	11028583
P	468	3325945
P	606	3338426
P	144	81
P	14	48
C	990	3280398
P	18	98
C	324	3279420
P	974	638133272
C	304	6194079
C	696	3298081
C	420	6202580
P	451	3304776
C	445	29804324
P	721	17336960
C	396	97
P	957	10700998
P	104	150
P	350	29306614
C	916	29041987
C	848	29035445
P	669	2510274
P	541	6053498
P	410	364816491
C	982	572409514
C	556	88
P	788	161104039
P	319	91
P	699	2270242
C	516	44
P	454	52
C	701	627044643
P	233	164
C	710	2259031
C	148	81
C	613	2300848
P	917	2265277
C	696	2257338
P	171	110
P	732	119
C	616	16132322
P	364	2155857
P	699	130972534
P	313	103
C	330	361088104
C	636	2108504
C	929	27804062
P	879	125151940
P	237	117
P	706	75
C	703	2033538
C	832	124867117
C	168	140
C	133	2040964
P	496	2041276
P	873	455805456
P	51	104
P	493	65
C	941	1980597
C	847	353378534
P	1000	1889959
P	461	1859542
C	991	352595924
P	707	113580616
P	180	100
C	991	442031273
C	591	14570213
P	891	441810091
P	705	1751050
P	201	76
C	879	14173533
C	559	25009180
P	222	1699348
P	751	24666455
P	560	24636556
C	751	40926392
C	819	110
P	895	1648924
P	542	1655530
C	845	13397186
C	721	8154850
P	983	273764438
P	551	56
P	273	8130091
C	547	1565261
C	820	37568083
P	975	22353833
P	48	166
P	254	1572391
P	117	102
C	447	1569999
C	776	412432766
C	728	50
P	739	1574319
P	986	222010164
C	823	21169087
C	846	33204302
P	817	7823523
C	645	1621591
C	145	122
P	870	7811989
P	882	1604037
C	942	1649316
C	890	31918906
P	815	31050456
P	612	90
P	253	1681502
C	469	1691884
C	497	30717555
C	499	100
P	671	574446272
P	908	574447714
P	15	88
C	713	1760989
C	814	160249942
P	645	3853902
P	591	1717011
P	433	121
C	296	1718711
C	378	114
C	235	1767565
C	84	65
C	31	1739758
C	597	3771461
C	682	127
P	728	29120285
P	393	134
P	850	355255526
C	627	1781638
P	595	1777905
C	563	159
C	685	1776128
P	687	11456531
C	439	1763281
P	322	1760510
P	836	1764322
C	304	1704089
C	882	105
P	559	10096226
P	835	1720841
C	285	1725155
C	857	3356438
C	357	1738976
C	289	9894297
P	326	1738512
P	784	427363774
P	197	1787809
C	827	1868219
C	615	9951679
P	44	1870373
P	980	250227183
P	886	108
P	783	69
C	949	249594591
C	325	95
C	801	48
C	305	1886899
P	424	2037817
P	897	120
C	723	23060962
C	66	120
C	853	35028706
P	751	14516396
P	542	1932057
P	569	91
C	947	488059671
C	670	64
P	952	1904041
P	742	171956645
C	908	32582425
C	893	168417789
P	363	1806014
P	552	368385970
P	656	52
P	34	95
C	983	3519439
C	595	1802884
P	153	9420417
P	636	19271225
P	596	30825623
P	189	1643559
C	908	1650971
C	629	97
P	863	8977778
P	495	3481025
C	738	1697387
C	654	109
P	970	429051262
P	711	41306345
C	778	420486945
C	182	94
C	709	16527537
P	752	205062069
P	38	96
P	880	35543740
P	23	44
C	917	1158434
C	478	51
C	444	3071096
P	841	7920169
P	916	173160219
C	409	1080935
C	602	1080318
C	779	479218002
P	723	4616608
P	969	1028636
C	334	992444
C	903	469995968
P	678	942160
P	506	2591138
P	648	82
C	988	125769416
C	776	2572196
P	716	13525752
P	81	112
P	599	342254747
C	953	17502920
C	766	2399211
P	839	601978534
P	859	701438
C	839	731380
C	881	2236119
P	709	36272748
P	553	754505
P	517	36026678
C	967	35780998
C	880	390106696
P	908	34822288
P	926	715186
C	767	718706
C	852	34372425
P	488	716938
P	703	102
P	287	21957635
C	892	706081
C	876	5247069
P	965	691983
P	658	4948135
C	815	725640
C	248	13032315
P	958	277058705
P	418	716732
C	750	12875908
C	456	95
C	481	2885183
P	891	24674014
C	762	190369370
P	967	174484720
P	554	143
C	834	170761882
C	892	374376585
P	928	34811476
P	565	34575936
P	681	81
C	537	368158079
C	460	101
C	875	1287021
P	971	14398862
C	834	117
P	902	5527147
C	84	104
C	463	50
P	793	437336310
C	994	28474074
C	746	544675
P	805	540872
C	516	98
P	543	10536307
P	163	542449
P	280	147
C	73	70
C	400	41421712
C	937	18261302
P	636	116
C	431	18056124
C	328	74
P	485	127
P	912	515430
C	679	510063
C	26	77
C	372	49
P	900	23741180
P	717	35851140
P	182	3034478
C	422	1921352
C	848	481039014
C	162	172
P	380	589064
P	181	589764
P	562	578204
P	245	561728
C	924	615308
C	710	109
P	548	1875851
P	731	2578517
P	359	123
C	861	10947941
C	942	582723
P	908	562690
P	119	96
C	924	1753758
P	641	514957
P	831	172571843
P	128	131
C	943	467841
C	27	155
C	612	469875
P	982	337157898
P	687	11963942
C	943	245784638
C	466	100
P	903	172721805
P	433	324859
C	549	311986
C	992	1446203
C	173	139
P	160	333897
P	953	616442014
P	608	8579554
C	947	237729472
C	680	40520234
P	917	488852262
P	468	408988
C	869	583141816
C	553	372766408
P	669	339621
P	917	685261
C	331	274874
C	940	144
P	463	37211610
P	824	127
C	768	172814890
C	763	99
P	311	617111
P	971	31703534
P	367	104
C	691	255537
C	562	5125296
C	599	14737264
P	413	266364
P	528	258741
P	782	333303764
C	887	405615016
C	724	188343978
C	21	178
P	842	535141
P	951	333465796
C	954	40603229
C	899	7609546
P	980	49489606
P	802	22175216
C	971	401892310
C	631	178
C	72	71
C	36	71
P	440	139032
P	952	22148113
P	198	133
C	908	12831986
C	292	515391
P	643	127488
P	826	314593897
C	887	2292221
C	916	190326417
P	973	48776751
P	641	47525752
C	761	134969
C	767	20407162
P	952	10404813
P	483	153
C	579	375680
C	271	107439
C	822	38500942
P	900	436313097
P	904	401663
C	885	1590805
C	674	105098
C	160	111
P	984	314682818
P	849	105091
C	845	1966644
P	630	59272
P	996	46824802
C	728	150
C	681	116
P	636	46777646
C	631	44
P	631	117140

